Id,preco
319,447605.2378663662
320,320459.99276306207
321,2479274.779150863
322,867873.9340904894
323,420379.9707096608
324,272920.53895581875
325,622579.7839552801
326,458398.6079206533
327,1594970.006299823
328,930204.9753725362
329,324775.32164579874
330,774836.1968770982
331,429784.991082133
332,627402.3292347784
333,1297874.3866519167
334,1218434.0148331616
335,487294.2396575409
336,417518.25251707644
337,518357.10167436453
338,843258.7889089639
339,351733.2745908551
340,417241.00084143167
341,1546944.581226526
342,961603.5252050527
343,1431522.2201417035
344,846158.3558252889
345,776008.2972608308
346,495644.5248726289
347,753324.5279326607
348,567611.4708863555
349,938181.7226990922
350,496404.4539008415
351,1018549.9753010999
352,469064.29487881385
353,1080730.8098636728
354,410521.242304704
355,645502.9342045034
356,353865.7913334204
357,1105474.132200827
358,417122.95736223605
359,899206.4029746796
360,357805.92111227807
361,1103290.8111256312
362,219151.74142830618
363,354899.5440483924
364,447348.29034515435
365,771704.7622755778
366,1300734.6596515398
367,265403.25043534767
368,1519605.9549350196
369,2486500.0826351014
370,255578.79699729625
371,483418.562295479
372,693046.1287119898
373,1405220.972410926
374,797694.9330646013
375,1873796.0557385292
376,362997.31921108253
377,570404.0372156341
378,1144235.3593863116
379,602372.341410167
380,579474.521859052
381,354606.04670431354
382,423837.47257057636
383,731223.9543885718
384,496044.85443769785
385,640854.3549972699
386,936163.093757494
387,1021741.3836619251
388,390774.6220061688
389,878282.0971305502
390,600188.7425439708
391,414697.6519997414
392,1734230.1695969356
393,532830.4389690114
394,279181.57570002263
395,309191.7042210775
396,444635.36022911407
397,498011.48645208287
398,662233.1902355362
399,596374.2709193362
400,611745.2979866345
401,395391.3751643996
402,533750.787458713
403,380691.4397244272
404,736277.5339872831
405,1284719.9980047797
406,422274.4911542553
407,611973.6169265421
408,984446.8478744037
409,459978.4857565981
410,512504.28029775014
411,321709.09654785844
412,292538.85235655634
413,446867.8952511322
414,477540.7640715587
415,691174.984689216
416,638784.6024304271
417,505697.2968601336
418,398158.803335318
419,351342.6041141853
420,531268.8842160987
421,455114.2882200447
422,234142.4094009535
423,364243.23869591125
424,368843.99836564617
425,701913.6871699346
426,881318.3374248772
427,1101114.8777188878
428,2451030.334538501
429,341612.22049592034
430,414754.5311575211
431,277130.4933767785
432,1093348.1970808683
433,237728.68736957628
434,1571568.2643680777
435,588910.3660973373
436,1408197.4876247859
437,1838624.8444983303
438,348636.7521280148
439,264614.9056625261
440,747892.9938402238
441,457395.9206695858
442,368843.99836564617
443,399982.7002316569
444,1064434.3006058969
445,782651.4740135804
446,255068.25533009908
447,387775.32993059
448,822227.665225509
449,337479.2069325607
450,245297.6854450334
451,996513.7976408834
452,950695.1819035866
453,424675.97001002374
454,349905.60385149653
455,566013.2408548329
456,1067619.578189894
457,319763.98592524836
458,178620.04364729262
459,347230.8006595162
460,274411.9997564609
461,642494.5096954895
462,407804.0179264965
463,553541.4035943834
464,425044.4881587672
465,491317.70108486025
466,1307635.8384570775
467,1120124.9909851472
468,1075314.9190867045
469,2942336.167924843
470,1672346.4998405108
471,562408.7301658036
472,363078.39375998493
473,160343.66387169875
474,379999.09087983525
475,1964141.5065025068
476,844963.8279142494
477,377488.9491417473
478,387594.1238293729
479,839197.1774578515
480,525991.7148714078
481,1581770.1336131194
482,753872.9944571095
483,431243.23021800455
484,560521.201127214
485,553032.157656645
486,1105526.3764500404
487,501449.9617116465
488,1248560.4871036927
489,375244.3923184589
490,830603.009057597
491,462897.825721878
492,366975.9906144516
493,437938.2018263673
494,592810.4058209864
495,1132222.0763543232
496,912885.1457583866
497,632453.4859542316
498,645502.9342045034
499,495018.4199598949
500,1194898.591626261
501,1520916.6047120306
502,599099.423585737
503,387684.69486114965
504,409451.4867336353
505,1130689.0618658322
506,2127583.6929449504
507,613372.7582809617
508,422827.3860118087
509,572994.0598718778
510,793303.0669361363
511,526125.8464046073
512,1244848.8724968953
513,340490.9503915107
514,352411.8898737368
515,283812.7970679527
516,2514146.502477438
517,643297.3857940987
518,610169.1741020932
519,461532.15183050046
520,1287068.998687344
521,812474.2128905284
522,552065.9301609928
523,308652.89071160153
524,947032.0133769903
525,1921161.246848796
526,850313.8165160222
527,1532650.7856033663
528,566348.8083676319
529,390774.6220061688
530,668776.0885922367
531,726136.9882777007
532,593071.4549283232
533,881024.1107864298
534,327490.78824695933
535,284694.36994895834
536,531546.192181617
537,3609965.875249095
538,826299.4418680371
539,1767567.367889605
540,364990.4214191914
541,354606.04670431354
542,610729.7596903604
543,828130.8730869814
544,429998.84802693943
545,572050.5583084096
546,272331.8148415653
547,988554.9884835395
548,369855.51662234333
549,312975.8558390148
550,718625.0075106272
551,493435.169103284
552,1460323.63920397
553,633411.2019581742
554,423453.41181119374
555,337869.2498546775
556,440879.3187022678
557,476161.5762672155
558,310090.97447299544
559,1494944.0375179963
560,549947.858774367
561,543256.906043122
562,270324.3206252554
563,538415.5987304909
564,581310.4057595601
565,571478.2253893377
566,284351.6970167908
567,360507.3418430744
568,536765.7192888841
569,831973.1380417667
570,772224.1763619663
571,750566.7760477038
572,452025.1063325645
573,899630.2089088813
574,405245.0086497262
575,454241.8208663645
576,1054637.075510655
577,1088260.7756307803
578,307717.02724558633
579,931786.0037130303
580,1083468.1640195504
581,359023.94159073394
582,2006885.187984677
583,2293769.26157553
584,361516.0629291519
585,1436080.2034401456
586,743733.4652725728
587,1964141.5065025068
588,1093734.2988391237
589,611618.5105326637
590,252538.6992815746
591,1322161.8454307548
592,420154.45449364674
593,520061.4758271465
594,350633.91795623256
595,388454.80364212213
596,483402.0957027995
597,421762.7879377949
598,548361.1361160512
599,574560.829840156
600,533371.5858335666
601,672169.9725843479
602,439651.8761922757
603,362541.05180080887
604,531236.1250066166
605,1158060.0484512232
606,199828.33631441163
607,840119.2954273523
608,588991.8048353447
609,1558127.7485721481
610,380181.9870073472
611,752648.6318646967
612,567195.4002416758
613,686474.310351244
614,541469.4941460983
615,2864420.9913762026
616,390179.6729557018
617,414839.34039734566
618,364869.0706129615
619,453210.47034704476
620,333889.4981822019
621,417122.95736223605
622,3266361.942749936
623,1545713.229341954
624,407531.84353144723
625,585009.4219794795
626,397005.3963190686
627,1559988.3069722007
628,403195.96910606185
629,1048012.1416695511
630,352272.54394140095
631,740792.0830204082
632,445205.6890017779
633,636096.9234110108
634,362267.11475188035
635,288371.7677929347
636,607707.6552596297
637,527930.2230896374
638,456979.85002490634
639,300152.21556056826
640,790622.4317458158
641,994172.4508277787
642,198098.9737495109
643,500257.48676226434
644,431226.072063466
645,580578.9230662432
646,281916.883178857
647,344095.38791703613
648,438158.74850057764
649,416599.1572460822
650,465503.6279241841
651,935533.533370278
652,541749.1065664571
653,652389.381928398
654,345088.35011230165
655,1056405.6984213071
656,345941.23849141866
657,274952.3179956588
658,448929.39634766924
659,367459.97844439524
660,557009.9144617696
661,850429.0595824985
662,644145.9410671656
663,706585.4686092965
664,551222.2112950304
665,295214.28358494607
666,568809.7510680488
667,595161.6011747598
668,914615.8911931003
669,644264.5314475793
670,1356792.738562882
671,596774.9089261641
672,413090.6358832112
673,608065.3086210609
674,879966.0858684201
675,491131.4882035689
676,340548.79939461325
677,497658.9797977716
678,326809.88910457096
679,246105.65337648272
680,648997.1564943362
681,373127.1147433675
682,365125.96056496655
683,408145.1155473808
684,523278.353498259
685,416099.08528290613
686,1918839.2164204493
687,414697.6519997414
688,613078.527966162
689,294274.30606028024
690,776518.1539759042
691,741582.3234529948
692,789006.6335367288
693,1278858.425135277
694,644145.9410671656
695,820925.8910673116
696,514931.17682233057
697,456052.4393453488
698,818854.8863703968
699,334471.9818746517
700,503091.7558388078
701,381697.4149892118
702,549031.6027713689
703,912422.3366811441
704,817567.4357561959
705,411020.694855904
706,383948.4694260198
707,1585306.1823381777
708,274890.6668765716
709,1863793.6507244767
710,308744.34921702277
711,882490.3728117003
712,364914.9016600853
713,319630.38072760776
714,511155.24080474005
715,1017976.3757211728
716,683962.158409928
717,1435056.2065662344
718,605201.565211932
719,195182.36438473503
720,345917.20817952405
721,346904.424923349
722,469819.77653794823
723,213213.92055952133
724,1019617.4887905028
725,444546.8841535505
726,599791.0587810177
727,410170.84694791696
728,415927.2347795515
729,429731.0194473621
730,549962.9161775081
731,889478.0862880417
732,349318.8731354874
733,416371.17078606517
734,611973.6169265421
735,353437.9007982981
736,261390.5538669312
737,390594.81351339875
738,1284141.3179197356
739,751291.6387273589
740,515020.5512644533
741,1488626.5716772352
742,806843.818221811
743,323939.07980112726
744,292442.45101199637
745,337175.19946281496
746,239317.18173286636
747,890249.3064741434
748,820143.901656039
749,331473.5993936566
750,433274.7307113603
751,328233.8834854804
752,335974.6724836575
753,523278.353498259
754,509837.3299438815
755,663520.71857963
756,550884.904705377
757,425608.6381873527
758,345731.04358270636
759,432055.30104138947
760,655036.0781319054
761,562408.7301658036
762,1232025.064943546
763,246761.008318705
764,758729.9701993678
765,313172.7210922647
766,674826.3507964109
767,1563250.2709289694
768,651820.3580332896
769,733758.0000788128
770,393814.32829723746
771,1918204.912014143
772,1056942.0834523798
773,828699.6901265668
774,1014562.7110217236
775,793161.4832870731
776,1388127.031880069
777,1868809.4314143173
778,232790.09046621207
779,339520.89313123777
780,296122.3287754671
781,334861.9335957275
782,386473.50275714754
783,864547.812825065
784,390774.6220061688
785,542090.138674461
786,228943.53430579594
787,874867.0641401086
788,267249.5535320434
789,264285.7439160196
790,372952.23584203987
791,716197.2802296049
792,273446.0565060668
793,251946.38773558458
794,808939.1709133402
795,586135.1119628182
796,543233.815516981
797,300622.83759002754
798,1036858.0800915352
799,526192.8328058544
800,687362.6643122118
801,496404.4539008415
802,1541027.6926981364
803,1184268.438715817
804,492739.1295679882
805,387684.69486114965
806,338999.7616132107
807,350633.91795623256
808,525868.3664714528
809,1544928.8742201405
810,510602.81915075774
811,684605.8250809691
812,465687.6807547628
813,264732.898007022
814,641999.0564657754
815,656080.7778167136
816,1118025.3399953872
817,438245.2456602557
818,426715.64480679476
819,1019080.7289384446
820,696726.5362641854
821,387765.23303445324
822,525868.3664714528
823,850929.6505848595
824,478680.069196034
825,2146404.1079018693
826,349318.8731354874
827,329384.79522210977
828,563895.439944921
829,360253.26551762386
830,870401.0505435981
831,579269.9357070986
832,213213.92055952133
833,665066.6168775967
834,314062.79728764336
835,979318.4818165672
836,1240994.046975939
837,385038.1757857462
838,700966.3927101662
839,309191.7042210775
840,495920.74007870205
841,340020.8572449958
842,1062345.1902484188
843,4063504.8080179826
844,568889.2836233133
845,963454.1698133842
846,369149.4954485559
847,274050.7738970503
848,353047.92507398955
849,701635.3738484584
850,517952.2719086534
851,593692.0738913032
852,517183.7939101935
853,697166.9299716954
854,335640.61005592695
855,350998.10961589066
856,371831.6392300736
857,908020.7521019395
858,368843.99836564617
859,967842.4219345284
860,419988.36206614226
861,350633.91795623256
862,483004.81819263124
863,455893.52526123525
864,484082.31693506124
865,1264700.3047184576
866,344745.0491075595
867,810509.4353044067
868,1267815.1800894744
869,482462.72361426865
870,-80371.7973031777
871,1178073.983218946
872,486923.2865069391
873,1337179.8259058043
874,1325065.3139599282
875,250900.34392796826
876,1204043.0117363993
877,445835.91134633037
878,302204.2588027378
879,222145.96547093836
880,611557.5462818624
881,988033.3692845363
882,858992.591051332
883,326140.66352300637
884,1465588.3981279475
885,2518472.408953941
886,563815.1567215467
887,326214.94005410396
888,448030.6213467925
889,668924.0992030627
890,652233.6858729114
891,1495762.9821828704
892,743126.889286948
893,324956.7454017524
894,256238.04301360768
895,1200136.2067598286
896,598715.9024003367
897,360507.3418430744
898,420154.45449364674
899,573361.2619834392
900,1154433.1823578817
901,447026.6023723787
902,353075.7930778146
903,757407.5814852419
904,633779.9793973019
905,658836.0744816953
906,700888.4509521667
907,987793.4833987295
908,816600.8757479409
909,2143572.0044510495
910,492739.8496350694
911,355746.75785131025
912,326241.7206098274
913,1048973.4845176025
914,987259.0070871646
915,1451118.5822488891
916,434068.83596521843
917,2321070.3418990937
918,515112.49138617975
919,371959.57463022997
920,288423.2421035538
921,3073078.8965664557
922,814389.0663989487
923,273552.99869395397
924,334823.0953197406
925,441253.7856945855
926,382055.802655264
927,618757.0037465149
928,399127.863811264
929,1522849.831202429
930,386860.6089631621
931,538888.5069983199
932,719929.9530673997
933,377488.9491417473
934,504383.01590171986
935,299371.7341374109
936,498294.8603041456
937,1945394.8299665246
938,407940.263346831
939,1964141.5065025068
940,541843.1066757325
941,3405056.748419312
942,739611.549595472
943,994371.0045061061
944,514699.10926615016
945,1677047.8315112058
946,375343.9382167993
947,412991.2756456157
948,545835.4723736928
949,983887.7310263434
950,456955.65713249607
951,578653.7026680469
952,1286048.4966937308
953,1349521.440955765
954,1887473.2811015218
955,415690.66838444286
956,1903782.2464134514
957,315389.14393928397
958,391831.5420761341
959,340543.2795961129
960,896332.7208175838
961,606483.4535585698
962,534599.6216041587
963,514931.17682233057
964,2246244.9470624235
965,494742.7416945077
966,307310.75259465136
967,690280.3390382314
968,708097.1068393433
969,551222.2112950304
970,1788724.0154237016
971,385996.3854340034
972,590710.0714006547
973,334685.1079001976
974,381386.1314243624
975,262374.01223013643
976,352455.6754004349
977,475160.42636369047
978,4414188.923896298
979,774189.2597895539
980,297032.57016283285
981,788080.9276938618
982,434068.83596521843
983,331968.8262574653
984,240684.83781528476
985,844872.410629272
986,1066797.0219003125
987,1004202.9304033602
988,559572.0725447956
989,341115.8323710373
990,364410.9449095474
991,854273.689905296
992,866682.620591217
993,252101.0726905955
994,587556.037561772
995,1017976.3757211728
996,446617.2313412899
997,822312.146535457
998,413165.345176297
999,649767.4233444958
1000,562408.7301658036
1001,4522760.617768155
1002,1040927.3469134812
1003,281588.9347359686
1004,1087564.068319592
1005,163569.6483255227
1006,431487.8570073455
1007,635251.994876854
1008,683547.9904179208
1009,351585.10250327503
1010,322115.3711987934
1011,1398768.565357862
1012,745849.7181156188
1013,818779.8144584734
1014,256757.93419144952
1015,524339.6185540757
1016,467785.6529839598
1017,372071.11696182226
1018,899630.2089088813
1019,389824.4209747764
1020,411020.694855904
1021,302746.1135943124
1022,320943.6339802794
1023,284902.84289733483
1024,2459609.9958625515
1025,893826.8831932854
1026,1333885.7690605784
1027,531666.1476595439
1028,1159823.5547533813
1029,1105831.320145149
1030,451300.7366981503
1031,548644.1262246415
1032,276053.86629751784
1033,1616510.1655719995
1034,395374.0899917931
1035,403556.34356916265
1036,507269.2614535811
1037,352720.4116737806
1038,1133075.340621716
1039,431243.23021800455
1040,210121.61194506762
1041,405319.87436165224
1042,63392.84669816976
1043,898592.8232062077
1044,476985.6230497017
1045,347727.98085057765
1046,619852.1702706439
1047,741798.4837667152
1048,830163.9303917274
1049,1017976.3757211728
1050,1069740.058818338
1051,446026.01674597454
1052,1694776.1361696664
1053,1218835.900006849
1054,1692109.0786075967
1055,348696.8041610702
1056,328612.64093788137
1057,661111.8661392804
1058,422569.23407490226
1059,1900480.9650310178
1060,405332.9112981052
1061,330500.75214266917
1062,2953984.2355901324
1063,732291.7086923872
1064,450757.974536217
1065,527493.0328998221
1066,411809.62843278656
1067,388720.7601697893
1068,474030.8945154138
1069,1596682.8539703304
1070,1349328.3582716556
1071,326892.2351006282
1072,1523151.9210090544
1073,642422.426874589
1074,453167.59393400716
1075,547410.2709469383
1076,460752.81124323374
1077,393829.51282228524
1078,240167.68750968025
1079,420461.32874322095
1080,602934.9934373155
1081,414697.6519997414
1082,685602.2407031214
1083,1659243.2461887656
1084,341640.52240793814
1085,624533.8525841226
1086,315416.67844182707
1087,478047.3394999047
1088,553740.8277983235
1089,381697.4149892118
1090,338205.9694156261
1091,1300711.672022586
1092,683888.3112184894
1093,385895.28392699885
1094,622039.727556363
1095,275762.6567024987
1096,535604.0967707618
1097,795007.78735178
1098,-123901.26528530497
1099,516210.2969905571
1100,1010701.4916456543
1101,1178415.7537536796
1102,559128.5103373295
1103,1443304.176092299
1104,609235.1979976663
1105,555962.5961763
1106,365899.80397003243
1107,1290269.1697936007
1108,620509.9922693534
1109,403714.8331036979
1110,984446.8478744037
1111,1098252.5585311926
1112,1448675.700490324
1113,190242.66969029466
1114,365805.18359717913
1115,770680.0936499006
1116,1019522.021985854
1117,366694.38536127657
1118,580132.8792174802
1119,825568.5431773909
1120,856079.5371201724
1121,811022.7015683175
1122,402276.0328971862
1123,2980127.196075231
1124,429929.66306417563
1125,1130056.0145506065
1126,306218.72766270756
1127,1039937.1196822763
1128,384105.1939239847
1129,966087.1662883789
1130,315806.5641981272
1131,498294.8603041456
1132,557009.9144617696
1133,568972.0018938923
1134,1858226.0189155003
1135,389516.1972929739
1136,1488486.2313639182
1137,1229975.7285303422
1138,406809.6497393102
1139,1321371.566574665
1140,592873.2917942824
1141,325820.6838061556
1142,487560.3468888117
1143,394795.6848279482
1144,349905.60385149653
1145,611557.5462818624
1146,347230.8006595162
1147,523278.353498259
1148,1065111.3526146186
1149,1358875.4552178644
1150,500123.4624530519
1151,322923.70697227336
1152,2272863.6025946755
1153,623353.8301678693
1154,238843.72330788535
1155,522039.406852947
1156,632461.4578256339
1157,393180.5927127823
1158,169757.24673140098
1159,698932.2081460125
1160,381697.4149892118
1161,489857.38699061325
1162,414697.6519997414
1163,582916.1594305413
1164,308905.3783511455
1165,1643827.9844442431
1166,728528.0941010835
1167,435889.383514004
1168,385685.37992132304
1169,560127.420705225
1170,2340900.6069864007
1171,1393116.1321938043
1172,797445.9462806996
1173,793511.0263367059
1174,804017.301008392
1175,397792.666825683
1176,428221.2050291351
1177,759781.4247842934
1178,673270.5233708491
1179,1758662.1838500148
1180,613159.7336547534
1181,1246953.4081298173
1182,265809.52508628264
1183,225827.97200072886
1184,574582.5693705062
1185,347244.68858105404
1186,236448.08574782577
1187,414295.34746394376
1188,749608.1199987372
1189,326770.768782493
1190,1501210.6085539027
1191,414697.6519997414
1192,271925.54019063036
1193,1446905.1078676921
1194,479243.017360727
1195,232989.81715060756
1196,377488.9491417473
1197,512088.53630103753
1198,548095.1799767464
1199,356347.03003911686
1200,431383.02590951783
1201,668323.4705321625
1202,539712.1575351646
1203,299877.8951491793
1204,390478.0488112143
1205,413616.0586678776
1206,361340.9702360128
1207,385685.37992132304
1208,3246905.338251114
1209,556182.3584987522
1210,877333.9725885637
1211,913053.0036814737
1212,415044.3766487829
1213,1065326.4381811523
1214,1037406.2056787625
1215,264247.35648922593
1216,439722.82026648667
1217,1383551.7088943808
1218,399611.96624362504
1219,465429.36871849257
1220,578346.8439420133
1221,441180.01702416025
1222,277026.3327473429
1223,388050.6515537579
1224,570113.7838882
1225,490774.8525672924
1226,446424.40749716136
1227,343823.3406777933
1228,706230.3163454065
1229,924469.3495037281
1230,381697.4149892118
1231,1513736.1709281928
1232,284630.3410400227
1233,581209.0921765356
1234,606995.9162512237
1235,1323040.1591054127
1236,388522.751739763
1237,1987677.5539190588
1238,539028.5216595486
1239,695964.683860669
1240,191832.8247703659
1241,826099.3526760108
1242,314617.6999355105
1243,422827.3860118087
1244,381697.4149892118
1245,1207953.145655326
1246,1112385.5940177753
1247,1219523.631927971
1248,379310.28089164855
1249,383522.4221593781
1250,306467.05109855736
1251,917016.9971530557
1252,1158953.360919034
1253,553200.5471258636
1254,340092.0961065236
1255,1139443.675613896
1256,575575.0747429307
1257,438245.2456602557
1258,627295.8652953786
1259,709001.2599911802
1260,449173.0636632219
1261,395225.0313940758
1262,269650.81415800116
1263,978291.7565805562
1264,407171.7221319278
1265,1199330.4366406188
1266,356347.03003911686
1267,542090.138674461
1268,502611.66729982296
1269,289787.2567890598
1270,633673.440468936
1271,870359.9413480433
1272,715574.8628004742
1273,1287972.3216714514
1274,550927.6858139092
1275,355794.10105915857
1276,1221910.9940888502
1277,568196.4333325428
1278,866682.620591217
1279,1554906.8479842092
1280,180911.4574405866
1281,413855.557440283
1282,834538.6482227728
1283,1019590.1299678392
1284,527493.0328998221
1285,741762.0446754853
1286,431043.75755877845
1287,374508.48106864956
1288,395121.1807523343
1289,354606.04670431354
1290,915808.8804743865
1291,1553826.9065218256
1292,801684.936704227
1293,522743.00534732826
1294,1611544.6098159694
1295,392995.88748603384
1296,690367.7767484101
1297,443690.85404725
1298,333975.6386089603
1299,517106.1903579202
1300,1144498.6517408981
1301,351461.7927795251
1302,812474.2128905284
1303,548867.5290851992
1304,509771.3318449151
1305,642432.2774097105
1306,1157755.153317572
1307,297177.2485539203
1308,1054728.832753252
1309,807432.8240201572
1310,354606.04670431354
1311,427787.8870130507
1312,297492.84450522915
1313,953027.2428890096
1314,362237.9679367315
1315,1471778.8694273164
1316,1630516.1283022605
1317,321118.811216973
1318,331421.5988294774
1319,537123.4210441983
1320,757920.2050059884
1321,1774414.6801304673
1322,1174334.4553415
1323,815285.8001898199
1324,341757.363569256
1325,480447.63237940054
1326,714648.466012393
1327,573059.6740856643
1328,268814.2644663338
1329,251675.0135121221
1330,396763.4425335225
1331,350633.91795623256
1332,1680088.6135755994
1333,506661.8526381031
1334,830603.009057597
1335,981433.064067302
1336,648409.08003203
1337,491700.6514728698
1338,407940.263346831
1339,619128.6283657574
1340,377977.02056221064
1341,792902.5056320732
1342,563128.9845739442
1343,2024467.6756857678
1344,1010931.0762659154
1345,811526.0871467061
1346,2359733.1099357717
1347,691936.0231417811
1348,642318.8644443266
1349,545650.7620545852
1350,450108.41335029167
1351,391712.0089633039
1352,527831.9263537485
