Id,preco
214,1313696.0320555335
215,477065.0637694871
216,491929.16689535003
217,1162738.7993319607
218,330986.8925260403
219,390656.98506562086
220,499850.0227982916
221,419126.2920763301
222,4047607.8975145607
223,492084.45133804955
224,496810.6534912151
225,750342.1200970083
226,548115.7438605004
227,816367.0407122243
228,4813862.709349315
229,419463.380185661
230,443822.2495873686
231,1008765.8239380193
232,513803.654786152
233,354765.1537640886
234,280976.8719242427
235,389159.0004489324
236,1371465.9058637645
237,673729.7928490143
238,1460697.3770697715
239,153016.7144463962
240,804819.6366515897
241,516347.48460234376
242,510521.2935855755
243,176425.14067032456
244,1064557.4875212994
245,550685.3424657368
246,363828.1528184547
247,358152.29900662805
248,644220.9836995911
249,636714.4291523765
250,2565356.3066202407
251,559425.6301706214
252,441591.6885050142
253,269182.22599764983
254,371240.7128047427
255,374009.3900782973
256,405747.71905420435
257,495219.95712762803
258,2162983.7001083186
259,967909.7444219212
260,204622.95235053607
261,473372.42653117207
262,495220.9275553287
263,233684.7310166432
264,380667.33841432404
265,146931.333827345
266,444947.2114484824
267,359044.7344636022
268,487856.2213196899
269,2106695.305453793
270,650771.1618578971
271,809810.172226044
272,357152.8830726182
273,262767.6965062456
274,145032.0847919584
275,459734.38343304273
276,686348.7881571985
277,1312811.2797333107
278,551985.0131229918
279,964471.0738902818
280,376787.6789823521
281,820978.0433794524
282,504170.4839770569
283,868029.0683506945
284,1056233.101246021
285,3382239.5617052154
286,688486.8372957879
287,497701.112849384
288,266710.0639245133
289,433494.13315035746
290,737936.4397131054
291,490829.2086668747
292,508564.34019737947
293,195663.23431247138
294,2826641.0183706493
295,1402627.7127333658
296,774687.9625563562
297,545551.5582644591
298,648643.8222990033
299,360804.48915109894
300,996327.5434550479
301,868596.8572673275
302,458890.7062920493
303,964138.6456399871
304,384717.48661288363
305,537274.7663863152
306,375867.0416742509
307,463888.78721806296
308,867966.9222760105
309,199557.5278543953
310,563757.5893698205
311,3301377.149982086
312,1880468.1360021066
313,195022.98404791648
314,404060.41272790584
315,670648.7264754224
316,1341674.3979256663
317,1309520.1255927926
318,526596.9482713852
319,492082.60083009006
320,297949.5627384186
321,2785332.3261505426
322,599012.1241934178
323,593039.3439941191
324,499268.4750289089
325,227556.11945979606
326,620603.6323304924
327,2441745.5911893626
328,635725.7994906732
329,395884.6603612266
330,663925.7371720108
331,478545.16729356
332,477593.37185493484
333,1242554.0440447228
334,1620241.2433256442
335,210683.8291365457
336,632463.9207816798
337,252442.75911406346
338,943442.3718414197
339,541559.4735927518
340,455417.82253106026
341,1366988.7876200334
342,791484.3084548867
343,1686919.7437483275
344,797087.7148222096
345,635565.830338708
346,922205.5976123905
347,513624.0591490197
348,378416.4326116335
349,750296.6891880656
350,683931.0455039686
351,681373.3928758348
352,71279.07049654392
353,1153285.2999457894
354,546925.0599923704
355,566472.4465823796
356,479498.3280992471
357,669987.4270862055
358,592230.2149485066
359,881042.0175164847
360,450827.24788458174
361,895178.8568256443
362,446477.8164059537
363,479845.4740469934
364,705081.0608966949
365,657718.565095575
366,1539209.6480197043
367,271497.03592365404
368,1722852.6534178501
369,2788633.4840218867
370,330512.036132249
371,585257.6632721482
372,488554.0724820149
373,1264237.81156201
374,727018.4213456223
375,2414566.835773092
376,419993.47612777154
377,835444.5664476114
378,2016781.2010459164
379,769007.3728661222
380,748286.7161910394
381,479082.32428024686
382,164887.54142524832
383,746721.0532036469
384,597834.3012991939
385,855773.3125965432
386,536951.1513948386
387,1071692.8099055865
388,580463.9136626759
389,877938.2239275043
390,1100224.7920814406
391,531901.364433295
392,1264806.2852172512
393,772778.3732641916
394,305185.8170414522
395,352685.3835145433
396,594149.8130556963
397,657522.5586292304
398,472183.6118230022
399,976965.3907328341
400,818699.4146641582
401,495583.31998220837
402,175284.11759672803
403,528467.2230522599
404,740599.0273021829
405,2172193.5187825686
406,638022.7813445973
407,548367.2453245884
408,1234744.2006038714
409,239787.24001894533
410,713768.4532986332
411,472187.9897237565
412,474075.16914050165
413,594812.9243204722
414,659625.5017801389
415,918436.0975321754
416,556442.4053742248
417,407854.6435758429
418,498014.47381732735
419,395159.7594474409
420,366400.33930968813
421,510162.88920498587
422,367323.7449597574
423,489133.5753083121
424,493157.94287888746
425,528475.6509988005
426,929644.1132866753
427,1007006.702602115
428,4569559.434805523
429,698873.9146902626
430,584469.4019160726
431,560196.2275161122
432,1023917.7822321937
433,351753.5424264623
434,1832547.8917333842
435,626992.7630297089
436,1687338.4758417706
437,1929022.3805049749
438,618514.6955867321
439,430788.2363233215
440,674721.038780033
441,632024.3596461904
442,493157.94287888746
443,487273.65090471914
444,964658.4577550301
445,692163.9931839142
446,385871.58813136985
447,574458.1073275584
448,534153.5463996147
449,458354.2459366904
450,279253.22952320497
451,1480976.0409958293
452,790551.7061366197
453,307515.03625004773
454,479384.5046047126
455,238003.66664669258
456,1093945.6702700974
457,360041.5386625583
458,967215.1769631008
459,457225.60039690917
460,249176.43053191615
461,480632.6645761443
462,490655.4232323993
463,329662.6762472704
464,637184.3916720416
465,166028.0311131495
466,1375329.2069055112
467,1597240.1662431555
468,437093.78055784834
469,2514806.560735452
470,1973609.946348069
471,499850.0227982916
472,495307.1812799031
473,214334.84140315178
474,465821.5902048099
475,2478330.5707029193
476,1587380.5463458218
477,394562.1862258656
478,862351.8283187812
479,749683.617237869
480,642616.9902552022
481,1691361.609730022
482,824399.9167737403
483,564126.6389920749
484,487782.0584178351
485,169915.66997303523
486,1223950.5838894933
487,334518.5621220544
488,1426920.5991895832
489,473089.61950894253
490,754988.6803335345
491,595135.0616273348
492,509274.5130357525
493,550562.3356755313
494,427923.69114224846
495,870121.8588269517
496,703098.5862010078
497,609582.6375803584
498,603762.0807618158
499,642046.6840037137
500,1116807.5760104558
501,2036774.332962962
502,430323.11846941157
503,558895.0743513465
504,563562.2085362537
505,1411973.7524565656
506,2971708.3128271964
507,431259.81638480903
508,521199.63036224415
509,490880.299274941
510,847836.0873054344
511,477631.7179260955
512,1421494.8334993056
513,433950.3134680505
514,536984.4075605355
515,355735.8313587037
516,3085239.578443616
517,684062.5413149763
518,257135.73241093187
519,650579.7822883272
520,1088822.2924428286
521,1188432.9473408277
522,393386.33185382007
523,543721.2365843973
524,934808.9882756848
525,2052857.0698458685
526,744630.3040678848
527,1313893.6449903133
528,152603.3282173738
529,580463.9136626759
530,802993.5322635067
531,442446.2436280785
532,516046.90550260065
533,779445.3163582261
534,706734.1102855876
535,353879.9954845432
536,526271.7298220559
537,4741195.469558159
538,556692.2270062565
539,2345826.176462156
540,511344.46193409024
541,381657.3821075548
542,199682.42241410984
543,773403.9000947645
544,624274.402592335
545,-17137.684417319557
546,380238.5067841177
547,1011126.139489731
548,450723.40554727294
549,491339.0172067933
550,538650.7788681737
551,724122.8000594618
552,1382391.4419229208
553,548896.0480317067
554,637566.3810491404
555,400197.06538346695
556,1419966.9759846325
557,635946.2194084509
558,343331.7720720942
559,1660357.659253311
560,230352.1721294119
561,580178.3136093648
562,439035.7773252446
563,291449.61987378355
564,494575.910809778
565,662918.2363481992
566,479616.2217564101
567,522138.4811404015
568,385034.939299444
569,741144.188603891
570,865592.9569697873
571,809823.9028214469
572,541862.1138007238
573,1056957.8377220735
574,562174.4744328425
575,644245.9013776359
576,1388946.4144927238
577,1119077.0143106938
578,374068.85922713036
579,975546.4220931623
580,1018819.5499052714
581,396814.8214024706
582,1986229.7215951898
583,2329894.340158574
584,381954.4440953291
585,1650851.3434258539
586,766020.3675236236
587,2425589.1778063555
588,1214267.3131515267
589,526290.0845728464
590,371562.06816015125
591,1757690.3062331192
592,547986.9426133652
593,462779.0061468163
594,513212.54674829886
595,534055.1413969599
596,462472.3475553641
597,386997.59453759243
598,287492.1042983877
599,783338.1906336222
600,138562.70685463666
601,326554.82745617913
602,564338.1272096162
603,424197.0154730768
604,708860.7093672644
605,797577.6957330232
606,348456.2026530334
607,769305.0588824551
608,590072.4753424468
609,2243976.100614084
610,516346.37522787834
611,663126.4678881848
612,378416.4326116335
613,666792.0699404483
614,269263.0035618781
615,3286800.159705031
616,575519.7915503151
617,481603.98550271156
618,312635.1919508288
619,608907.6369704708
620,419743.3437693268
621,592230.2149485066
622,4174216.89846288
623,1825915.2415207396
624,481769.9235799981
625,478779.8408621049
626,494658.0475287176
627,1739590.5873303807
628,622514.5700055391
629,1299100.2460229567
630,420984.8849000064
631,539751.5467652339
632,512809.84079083375
633,333604.53126196365
634,407612.40590836987
635,466995.9883657962
636,752974.7475212417
637,351900.4134672953
638,632024.3596461904
639,332114.0133656499
640,802856.1645918876
641,1145178.098261361
642,561105.7985604972
643,221935.65402998147
644,569546.6506267162
645,398984.5526070375
646,333719.3722900555
647,433990.59188380913
648,625178.5303676794
649,590888.4717089937
650,70006.02468069374
651,697653.878933262
652,686269.7011734
653,504342.2493264943
654,389065.8563756441
655,988901.9825565392
656,579734.5390523834
657,445353.58205489925
658,670388.7673848524
659,527004.9243746074
660,441591.6885050142
661,682961.8901517526
662,605646.2159191715
663,832352.188138249
664,499850.0227982916
665,286626.8703186419
666,579626.1526193323
667,353351.0819461351
668,769101.9909788254
669,749511.0754249861
670,1970346.7813209987
671,451327.32066762465
672,536734.7743676018
673,487807.89893074194
674,719503.2730241236
675,657365.3535254451
676,647762.7406827167
677,238541.37966758822
678,477132.11183611746
679,336336.16897953703
680,710511.4592071022
681,478354.308221547
682,455596.63014134683
683,519742.61282662477
684,331467.44797248987
685,382372.489942849
686,2113090.5900858217
687,551956.9473260384
688,463415.1642569127
689,355460.97177960735
690,1234363.9932526615
691,671084.6086574596
692,754486.7943445677
693,1193525.808617155
694,600138.007120421
695,912567.2630445848
696,683026.7957176066
697,558880.956183334
698,618822.6640242225
699,439535.6581230342
700,566049.5255563587
701,529334.6705065981
702,25094.56513649725
703,1048094.0029086476
704,829525.4597709416
705,574191.89920327
706,433288.00413971493
707,2059169.9876712048
708,473899.4298094606
709,1961559.9864278384
710,507962.339908572
711,889297.9970887761
712,372053.27482444997
713,376784.27007588436
714,497565.85874874075
715,937843.9461435132
716,655856.4446521935
717,1601276.4504113966
718,298058.5350573422
719,310052.437827617
720,412697.2809434685
721,426967.2468307645
722,103332.20473621109
723,345618.56208986515
724,1075950.5836780053
725,571442.7123860824
726,622801.5641674232
727,526937.3962917995
728,713644.5825810246
729,505732.4769360834
730,318451.15526027494
731,215412.88747807711
732,474138.2021678864
733,477100.75407782936
734,548367.2453245884
735,441274.05308864074
736,399592.0492435641
737,554047.4496352536
738,1482907.0692880792
739,665181.6122562111
740,371168.02698162396
741,1965018.689773028
742,760728.5226257296
743,467082.0389161007
744,470561.25282064447
745,362418.4076586919
746,295624.9913516532
747,567673.4154857135
748,829814.8801149306
749,471277.02649228607
750,480504.9012491099
751,392772.88718709134
752,459480.8160554711
753,331467.44797248987
754,449493.619129097
755,406431.91162481013
756,280539.77534409857
757,527310.5028832277
758,222627.89812963473
759,564126.6389920749
760,635681.3037188902
761,499850.0227982916
762,1404509.9168422534
763,331598.11722598807
764,835157.6350087773
765,533693.9499103881
766,576134.6951165014
767,1302181.96224042
768,638054.7592245372
769,548606.9238894965
770,516923.5003885537
771,2351820.6097576865
772,1006645.6527496304
773,558600.4997418174
774,143344.08224425392
775,658517.834379402
776,1734505.2925054487
777,2795874.662179056
778,207308.03478011023
779,364727.9131086385
780,373318.0755272346
781,371261.3486034542
782,517919.07857334113
783,680107.8605655669
784,580463.9136626759
785,557407.8477471364
786,211397.30758291378
787,642193.061025221
788,472290.9659435518
789,332470.0142004538
790,486199.6144209465
791,747127.4946593978
792,220061.67328188996
793,289402.0685817755
794,565697.8855901406
795,786231.4370785926
796,882567.7634093739
797,351973.35138547764
798,1307055.873480105
799,523149.159280915
800,355108.35125765856
801,688977.3744862612
802,1921171.7801170894
803,1630953.8652492124
804,663097.0837481405
805,558895.0743513465
806,551503.8049896541
807,514337.5086094128
808,107244.92510079952
809,1737516.4821217668
810,362108.4031853272
811,683656.8867574338
812,693338.2005473053
813,139017.86147032064
814,1047736.1160272472
815,640829.1492306931
816,1329336.6618036465
817,590881.2040566803
818,517110.4259744911
819,1353525.8866473641
820,935297.8502674958
821,444829.34827138577
822,107244.92510079952
823,754988.6803335345
824,252577.87870344924
825,1880406.7136855687
826,469758.53628145054
827,305680.0557321213
828,566318.3618650706
829,589974.1523562899
830,730723.9381400942
831,274006.30332917144
832,345618.56208986515
833,566070.6060181314
834,519677.8230961257
835,1371664.2513667943
836,1251596.2766650517
837,161162.0398153744
838,1111235.8458176642
839,353810.3453756571
840,690308.0790316092
841,437596.0588502526
842,990301.2428237062
843,3512219.3164915545
844,542453.1036371444
845,1125544.0709920865
846,395028.5935455676
847,435062.4342946625
848,538612.3016808792
849,562875.6574287374
850,318892.80500274093
851,535851.1480661827
852,314230.74262272834
853,1134124.1362210286
854,450623.5549929209
855,583892.6505564594
856,515436.78834079
857,933937.8290668252
858,493157.94287888746
859,1365215.5829304894
860,543137.5144510681
861,470521.2354561106
862,342920.1061804729
863,609711.6055962757
864,580791.2591203422
865,1316599.8807585028
866,392590.1052487009
867,969501.5375421988
868,1572372.3484321272
869,834066.6431020579
870,87754.37943589664
871,1707543.0762462995
872,136163.28158050505
873,1942665.8572753184
874,1611823.8807636886
875,379175.47880601615
876,1652547.8710291
877,544224.3170556433
878,451740.3065057324
879,219191.44456529687
880,548367.2453245884
881,1300865.9971352352
882,1311052.82869015
883,1144036.0326604594
884,2070761.6498383977
885,2170909.7983132782
886,291262.15380713344
887,472187.9897237565
888,592930.4593639818
889,938175.4121784515
890,734296.3409807209
891,1685484.5902395656
892,520744.3699266
893,817434.9800405361
894,372775.11917621887
895,2102371.4012700636
896,250946.70729955068
897,522138.4811404015
898,546861.9807522516
899,479008.86501444184
900,1388007.853544893
901,246139.12848049426
902,455594.5388788219
903,805097.409256645
904,504737.19226083433
905,777420.6280145
906,1308544.8850227157
907,1285178.6917600052
908,565108.7525499165
909,2929280.7012365162
910,619582.5374368129
911,445360.10997634975
912,590838.3692684191
913,1342581.7597595956
914,1108625.3480491405
915,2022880.5657011445
916,585849.3167230124
917,2175531.4205693207
918,442095.3645280545
919,488825.7193157939
920,397635.4589753769
921,3129745.5268539297
922,816916.591358218
923,375160.90036330867
924,508429.62606787
925,608225.9908563637
926,551539.3344096624
927,357925.8894814416
928,537945.9692432717
929,1832913.30479546
930,562525.7329050022
931,341635.85993191093
932,1099230.425191411
933,443134.01143781905
934,348670.3033180054
935,594940.7570544963
936,681531.6181768056
937,2332389.4366025785
938,534855.8092335357
939,2425589.1778063555
940,355298.6759971595
941,3951822.2452074327
942,227270.87055927367
943,750963.9974846217
944,701449.5262474404
945,1761210.6761321747
946,543972.0366922984
947,545314.7657441859
948,208738.59153090153
949,663587.2171720141
950,96830.3940331287
951,600065.6684438131
952,1421627.156498825
953,1792778.0477397107
954,1424543.7617968773
955,482820.52573157824
956,2522504.798532205
957,327704.12839869404
958,493994.29847821995
959,481208.1863290635
960,654014.3910733655
961,429418.86868304946
962,477631.7179260955
963,683026.7957176066
964,3210149.8468195796
965,676873.6926229566
966,486985.044782989
967,393853.6696702152
968,554734.198058947
969,499850.0227982916
970,1524019.4344901838
971,618172.109688211
972,495439.3744487072
973,379675.95439411764
974,406813.61928735196
975,348784.8414951276
976,449667.68233884417
977,177386.95060252285
978,4587031.659760852
979,629866.484737953
980,444318.5297809782
981,926407.8086282747
982,585849.3167230124
983,414746.41145469924
984,171593.5082148642
985,618701.320551704
986,1189379.0721793838
987,1716586.1641965492
988,224239.4561703216
989,457921.5849083426
990,582373.342715067
991,674432.3904807663
992,920759.280797732
993,420365.88853424886
994,98605.20493290293
995,1155671.743226166
996,276631.0451268533
997,1129999.6618757637
998,152737.12929928562
999,475743.1160743159
1000,499850.0227982916
1001,4260498.936633712
1002,773861.7596556164
1003,253845.444625595
1004,457034.5209040207
1005,314386.9316042364
1006,573645.7234712864
1007,608379.6614336332
1008,308097.9830956929
1009,547567.2345798372
1010,368936.71383250406
1011,1735170.1305750774
1012,1594719.993995843
1013,526449.0926270314
1014,295531.50287733343
1015,323220.69213107903
1016,579363.1096729701
1017,464487.93486469897
1018,1056957.8377220735
1019,548271.27442389
1020,571310.8841547274
1021,354764.26179805957
1022,362132.3553185874
1023,471094.7818429986
1024,2820623.9640628826
1025,851416.160936373
1026,1679303.2675775946
1027,296304.76752154634
1028,1750265.187082939
1029,1402236.9570035401
1030,588360.0393643795
1031,577886.7120075466
1032,382407.99883047363
1033,1300438.6549963537
1034,526201.9415260849
1035,505408.1684938975
1036,629994.5136936225
1037,517619.29007917165
1038,2144198.457381749
1039,564126.6389920749
1040,353280.03362837783
1041,589485.6385917392
1042,64740.40135353301
1043,701734.2931769977
1044,666833.9889064913
1045,449415.9157535934
1046,226751.1503687592
1047,424239.98376175907
1048,569456.718850923
1049,1155671.743226166
1050,873576.7917617592
1051,192100.47736146607
1052,2570788.4832028444
1053,1286445.9100471076
1054,1472065.6078508021
1055,459123.33970006264
1056,557718.9279713297
1057,572429.541367285
1058,596549.3407081547
1059,2041739.6778801903
1060,638340.8176080126
1061,403466.4743162411
1062,3191161.8855154924
1063,1054223.1923913246
1064,489251.6350349446
1065,208128.40421122182
1066,526596.9482713852
1067,117703.48832537472
1068,180704.59308462078
1069,2088749.6447278943
1070,1673823.433011515
1071,703688.9986928394
1072,1613953.5741188203
1073,527759.5331046548
1074,213875.60426419709
1075,258912.4931847357
1076,519229.77109316306
1077,645518.0769451362
1078,308455.2931429247
1079,551956.9473260384
1080,169944.61546259842
1081,551956.9473260384
1082,417216.3402788211
1083,2286618.3525061044
1084,367129.745330431
1085,551732.8776170984
1086,377814.88794788765
1087,601250.6038840147
1088,985007.0214270034
1089,529334.6705065981
1090,516061.87690318964
1091,1839018.9860928794
1092,613510.491556633
1093,434814.2530820294
1094,361637.06004465494
1095,433088.245359128
1096,102485.74393087666
1097,788609.9167987761
1098,372772.3269298597
1099,319338.0976324297
1100,1298113.5251175966
1101,1103461.0684645546
1102,510521.2935855755
1103,1699445.8287082464
1104,353298.230241182
1105,466262.1263720358
1106,113882.68185929449
1107,758067.8874981273
1108,396024.6301855005
1109,493252.50886091177
1110,1234744.2006038714
1111,1072812.3144861716
1112,1734601.8770283682
1113,254881.9876943127
1114,498857.138505144
1115,587482.8680589589
1116,1107002.3950432043
1117,518713.0846190465
1118,397270.5281934369
1119,617418.8713012874
1120,723205.798725433
1121,1063791.607139108
1122,464559.04151491984
1123,4073428.777968276
1124,610496.8935454071
1125,1247626.540496206
1126,516347.48460234376
1127,1051689.5005681862
1128,503479.2937460769
1129,1170744.4478583739
1130,461640.8976726726
1131,681531.6181768056
1132,441591.6885050142
1133,706837.8684770487
1134,2610991.2301045433
1135,818411.4952500918
1136,1363305.249334138
1137,1397751.9537002044
1138,531634.873059153
1139,1701067.2850107017
1140,583566.3121331502
1141,424195.2869257047
1142,239255.69637438052
1143,449981.7824874975
1144,479384.5046047126
1145,548367.2453245884
1146,457225.60039690917
1147,331467.44797248987
1148,881116.1827328531
1149,1539990.8757792886
1150,730146.2291803684
1151,435017.60875724995
1152,2993159.0900988546
1153,568004.901402089
1154,238575.39722351267
1155,690344.6092879854
1156,543820.3327760769
1157,532932.7837752097
1158,213538.98481413338
1159,518993.3803131741
1160,529334.6705065981
1161,225350.3242019279
1162,551956.9473260384
1163,223892.64254809037
1164,758524.3529497165
1165,2397010.201348253
1166,615738.5552147939
1167,644210.5007349943
1168,527587.6328051285
1169,674948.9725236213
1170,2287152.0443649683
1171,958427.7192432369
1172,1482656.5031777057
1173,447026.13393783465
1174,647194.4476053566
1175,501271.5584766281
1176,509778.61156031245
1177,883802.590599825
1178,490897.78957269964
1179,1448652.4760063835
1180,621651.1599091573
1181,1411459.4766652263
1182,270414.0015978121
1183,175402.16784000612
1184,760458.304012126
1185,521514.82907688763
1186,377258.298426495
1187,600164.6601658125
1188,651991.4116413938
1189,441431.964512379
1190,1309198.9524443077
1191,551956.9473260384
1192,386708.121962569
1193,2217621.045353701
1194,644816.4869857648
1195,201397.10222006045
1196,477592.9780917072
1197,914937.8542969922
1198,266483.7756862095
1199,518178.38925264287
1200,587493.3007240797
1201,295216.2008141629
1202,451356.8880972432
1203,417393.44236602733
1204,485626.70878642047
1205,246723.90075419916
1206,518178.38925264287
1207,475819.36168697575
1208,3305791.457808794
1209,371240.7128047427
1210,975446.751717539
1211,291112.70903222804
1212,488016.90189974353
1213,960475.9759107918
1214,1638828.245454059
1215,331692.24614868086
1216,603346.9595263195
1217,1630481.076669383
1218,430460.2683810698
1219,559876.2164153932
1220,490060.5429468404
1221,594149.8130556963
1222,437060.669302161
1223,516923.5003885537
1224,399096.9142377411
1225,117568.64483932595
1226,634265.8398823091
1227,349500.84957407985
1228,489082.96845358703
1229,1076549.8757167705
1230,529334.6705065981
1231,1920821.7881407118
1232,295082.0861055654
1233,360287.0900925351
1234,452980.68765894487
1235,1536355.7374039837
1236,538952.5291328819
1237,2132682.665301069
1238,388425.3915275484
1239,649788.5601864744
1240,302131.38675437134
1241,795451.0617407782
1242,418157.4241172774
1243,521199.63036224415
1244,529334.6705065981
1245,1680031.595491499
1246,1258513.8119062346
1247,1295173.0669369367
1248,496666.276990208
1249,496320.67236613383
1250,408316.79150115745
1251,969563.9136164616
1252,980855.6848624296
1253,806067.2140123547
1254,432756.89672620175
1255,1342584.5680610244
1256,297090.44847786275
1257,560505.6880798211
1258,396924.0279215217
1259,1160508.7589823802
1260,153016.7144463962
1261,544235.5237754196
1262,357724.5197363754
1263,1032836.9715460376
1264,485872.00433364895
1265,1398566.212806633
1266,519057.9794997743
1267,557407.8477471364
1268,442095.3645280545
1269,383793.3087597426
1270,484319.52882479626
1271,1255440.953671262
1272,616786.9425466912
1273,1768053.7497204144
1274,325331.9000596682
1275,398153.786268225
1276,1387799.9591487944
1277,441591.6885050142
1278,920759.280797732
1279,2159228.4337720964
1280,92284.30827094954
1281,170902.3828626251
1282,1237400.65472195
1283,916783.7469964855
1284,175947.41239851736
1285,468624.09429742733
1286,527515.631955296
1287,489060.73214644875
1288,494319.9133509769
1289,479082.32428024686
1290,827269.3620301237
1291,2118062.3193639214
1292,448521.3114786352
1293,191483.05131677998
1294,2308138.6080334974
1295,458890.7062920493
1296,615061.2978464199
1297,325537.2131235557
1298,414089.6348914563
1299,235155.28235329836
1300,996000.8711336287
1301,542375.4660919779
1302,1188432.9473408277
1303,742072.5159526991
1304,621804.2706327044
1305,300651.68673044274
1306,1244680.29983103
1307,520122.61727778654
1308,1269343.7675788505
1309,567495.9685425011
1310,479082.32428024686
1311,564126.6389920749
1312,499324.1417798901
1313,881092.7879266427
1314,515542.4539566011
1315,1896629.2714837457
1316,1865170.479039244
1317,555198.8549099813
1318,399394.641420987
1319,496679.9824826262
1320,894273.9277643511
1321,1540928.0613591115
1322,1127733.3755268508
1323,506189.6822834986
1324,553980.2307694443
1325,551161.344819315
1326,852022.4186538092
1327,269910.2058340345
1328,455258.581839929
1329,414885.13278413366
1330,561031.2885424866
1331,513212.54674829886
1332,1411353.61882904
1333,193278.23850471174
1334,763722.5390347326
1335,1186113.4252819528
1336,844822.0951036287
1337,290486.9711327908
1338,534855.8092335357
1339,355537.93863289326
1340,509343.1917366766
1341,958711.6246755988
1342,271664.59390510386
1343,1648863.303280682
1344,1017901.124197873
1345,612021.3337742509
1346,2819350.091607536
1347,342128.86612876004
1348,592351.7334886712
1349,366578.77525748074
